128 128
2
4
4
19 52
0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
0 ;3M;3 ;3 ;3 ;3 ;3 ;3M;3 ;3M;3M;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1M;1M;1M;1 ;1M;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1M;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;7 ;7M;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;0
0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3M;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7M;7 ;7 ;7 ;7M;7M;7 ;7M;7 ;7M;7 ;7 ;7 ;7M;7M;0 ;0 ;0
0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3M;3 ;3M;3 ;3 ;3 ;3 ;3M;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3M;3M;3 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1M;1 ;1 ;1M;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1M;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7M;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7M;7 ;7 ;7M;7 ;7 ;0
0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;7 ;7M;7M;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;0 ;0
0 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3M;3M;3 ;3 ;3 ;4 ;4 ;4 ;4M;4 ;4 ;4 ;4 ;4M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7M;7 ;7M;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;0
0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;4 ;4 ;4 ;4M;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1M;1 ;1 ;1 ;1M;1 ;7 ;7M;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7M;7M;7 ;7 ;7 ;7M;7 ;7 ;7 ;7M;0
0 ;3M;3 ;3M;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3M;3 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1M;1M;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;0 ;0 ;0 ;0
0 ;0 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3M;3 ;3 ;3 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;7 ;7 ;7M;7 ;7 ;7M;7M;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7M;7 ;7M;7 ;7 ;0
0 ;3 ;3 ;3 ;3 ;3M;3M;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4M;4 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;0
0 ;3 ;3M;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;4 ;4 ;4 ;4 ;4M;4 ;4 ;4 ;4 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7M;7M;7M;7 ;7M;7 ;7 ;7 ;7 ;0
0 ;3 ;3 ;3M;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3M;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;7 ;7 ;7M;7 ;7 ;7M;7 ;7 ;7M;7M;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;0
0 ;3 ;3M;3 ;3M;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3M;3 ;3 ;3M;3 ;3 ;3M;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1M;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7M;7 ;7 ;7M;7 ;7M;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7M;7 ;7 ;0
0 ;0 ;0 ;3 ;3M;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3M;3M;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;4 ;4 ;4 ;4 ;4 ;4 ;4M;4 ;4M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1M;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;0
0 ;0 ;0 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;4 ;4M;4 ;4 ;4M;4 ;4 ;4 ;4M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7M;7M;7 ;7 ;7 ;7 ;7M;7 ;7 ;7M;7 ;7M;7 ;0
0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;7 ;7 ;7M;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7M;7M;7 ;7 ;7M;7M;7 ;7 ;7 ;7 ;7 ;0 ;0 ;0
0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3M;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;4 ;4 ;4 ;4 ;4 ;4 ;4M;4 ;4 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1M;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;7 ;7M;7 ;7 ;7 ;7 ;7M;7 ;7M;7 ;7M;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;0
0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3M;3M;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;4 ;4 ;4 ;4M;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7M;7M;7M;7 ;7 ;7M;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;0 ;0 ;0 ;0
0 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3M;3 ;3 ;3M;3 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;7 ;7 ;7 ;7M;7M;7M;7M;7 ;7 ;7M;7 ;7M;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;0
0 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;4 ;4 ;4 ;4M;4 ;4 ;4M;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7M;7M;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7M;7 ;7M;7 ;7 ;7 ;0
0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3M;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;4 ;4M;4 ;4 ;4 ;4 ;4 ;4M;4 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;7 ;7M;6 ;6 ;6M;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6M;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;7 ;0
0 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;7 ;7 ;6 ;6 ;6M;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;7 ;0
0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7M;7 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1M;1 ;1 ;1 ;1M;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;7 ;7 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;7 ;0
0 ;3 ;3M;3 ;3M;3 ;3M;3 ;3 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7M;7 ;7 ;7 ;7 ;4 ;4M;4M;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;7 ;7 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6M;6M;6 ;6M;6 ;6 ;0 ;0 ;0
0 ;0 ;0 ;3 ;3 ;3 ;3 ;3 ;3M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7M;7 ;7 ;7 ;7 ;7 ;7 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1M;1M;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;7 ;7 ;6 ;6 ;6M;6 ;6M;6 ;6 ;6M;6 ;6M;6M;6M;6M;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;7 ;0
0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;7 ;7 ;7 ;7 ;7 ;7M;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;4M;4 ;4M;4 ;4M;4M;4 ;4 ;4 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;7 ;7 ;6 ;6 ;6M;6 ;6M;6 ;6 ;6 ;6M;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;7 ;0
0 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;7 ;7 ;7M;7M;7 ;7M;7M;7 ;7M;7 ;7 ;7 ;7 ;7 ;7M;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;7 ;7 ;6 ;6 ;6M;6M;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;7 ;0
0 ;0 ;3 ;3 ;3 ;3 ;3 ;3M;3M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;4M;4 ;4 ;4 ;4M;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;7 ;7 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;7 ;0
